TRADEDATE,GAZP,GMKN,LKOH,ROSN,VTBR,SBER,SBERP,MGNT,SNGS,MOEX,ALRS,SNGSP,HYDR,CHMF,FEES,AFLT,YNDX,TATN,TRNFP,RTKM,MTSS,NVTK,MAGN,PLZL,POLY,MTLR,NLMK,AFKS
2014-06-26,-0.012268438341673484,-0.006821915823458521,-0.004328585214070707,-0.003044630186225117,-0.007218566680976616,-0.0035608346230091804,0.0052008207375862925,-0.004709056801572757,-0.008155333923806582,-0.0031782092586867235,0.0,0.0008873902436965366,-0.01748897786769035,-0.015586571300322725,0.01025305225395231,-0.005477529376898795,0.006943884282003862,-0.016948798309745248,-0.00874910372679359,-0.008158553412338726,-0.0103269998481815,-0.00533155277193665,0.010312496608318924,-0.012244627406541047,0.02242044192881203,0.003906254967064989,-0.0010922993986089273,0.0022148403295528213
2014-06-27,0.013139022692657898,-0.0007443245598573315,-0.0037534615382742724,0.0010025465520003677,-0.015544354437800344,0.0027311066076479255,0.012884931303860299,-0.008804662365150108,0.0037664827954768648,0.0030270947891886603,-0.011834457647002796,0.002480511548268376,-0.016476278531717743,0.0017834854022976481,-0.013468217050866593,-0.014994925728076518,0.0,0.006041224811453661,0.0019613817116065657,-0.009406300982455559,0.021104170036759955,0.006528441005782772,0.00631676036321574,0.00852484630400914,-0.0031106140051117333,0.028820438535491884,0.026955809988528295,0.021882711249507587
2014-06-30,-0.002882522525468853,0.0005955039628119425,0.007394660266792308,-0.0007618436985094085,-0.02475195448873633,0.0020138607765778846,-0.018665294219359748,0.004524894598289724,-0.006184498179447019,0.019159394629796763,-0.004773278752657771,-0.009065922906602644,-0.015109160188083367,-0.0057183858469950204,-0.0023757011003925858,0.014817730724511948,0.0274673947006107,-0.0027005147386755654,0.006196975240401135,0.019420357652421772,-0.013092292270382873,0.0047732787526575905,0.0034423441909726986,-0.0020725396019724233,0.012049631466005326,-0.007604599385219304,0.008052597020580862,-0.013072081567352775
2014-07-01,6.712986274451991e-05,0.011689117335911296,0.013610298144916502,0.003443722620073523,-0.0009737099114013643,-0.005101749215922742,-0.006397230307735025,0.02320496802829303,0.008925100198905208,-0.03623037769525065,0.009523881511255541,-0.006772884287428762,-0.0049375427609975545,-0.0010758473334631254,0.0015278841780531714,0.0044204828414308815,0.0001641901325420369,0.0005406866852456777,0.012876716600553962,0.0050849525954024056,0.017038871864075517,-0.01583906402974618,-0.002093928375006172,0.006617063019294737,0.05637756806473326,-0.023167059281534303,0.007150398499075843,-0.010072487436786763
2014-07-02,0.019806575971300512,0.017787318355653833,0.022090550654782243,0.019907652600320496,0.01834028240970011,0.020252664437668447,0.012177593223234442,0.032750691189506985,0.02995219936171799,0.010703466099359613,0.05088681368119512,0.01353567923824608,0.03522061533187759,0.024806374748824928,0.009958728604250426,0.007382701839484929,-0.015052802626292558,0.028639986137001045,0.01878174463177063,0.025605950905171277,0.027546767320225405,0.008934328733765994,0.01766017553042526,-0.006617063019294761,0.003881267001296282,0.0,0.02237971562938602,0.016629887982945787
2014-07-03,0.0023007405383142286,0.012208410159392101,-0.009571729545906545,0.009787751908412995,0.009519348419686996,-0.005259171825019994,-0.0037534330192804085,-0.0032068782894703837,-0.008183590900442956,-0.0022839751078306166,0.006666466896361818,0.0031875359023509275,-0.012531127112429794,0.010445777432162026,0.023733584332094517,-0.00017514668579666075,-0.006688988150796652,-0.008307557503925528,-0.013162823882354175,0.005713981150707733,0.02569774719858679,-0.009563457411327095,0.002350867964850531,-0.004783205542582049,-0.012996572827180248,0.0019512201312615277,0.018073392755127822,0.010834342165710146
2014-07-04,-0.0210338511264253,-0.004865493284708657,-0.013003458125243292,-0.014855628947686527,-0.02956590790392835,-0.015826478916540352,-0.01633165491442914,-0.00970442697936037,-0.024697198074105732,-0.01629050932622744,0.006688988150796489,-0.01762254430170213,0.0160003413464409,-0.018528759412309425,-0.027941282200448423,0.0036716537445259986,-0.005046268067624272,-0.020107228767243596,0.008859779036934997,-0.016899906497127214,-0.08190658352914276,-0.010315891199510032,-0.01702105771264439,-0.003550176016562239,-0.002969520945397281,-0.009794397592287698,-0.012148357544268,0.004301081899390702
2014-07-07,0.007881419370443989,0.025213800280453193,0.02399597881709435,-0.019527753694955595,0.0429762959124793,0.017582611194828693,0.018643126616808108,0.02459319770097166,0.015113637810048106,0.02115669897740037,0.0088496152769826,0.007672213448533946,-0.002022245380767698,0.021295969756469954,0.015895925772361715,0.016615127810594595,-0.022166295457260378,0.03169240310247303,0.008302582699068434,0.03230955679771278,0.020326644431316713,0.009976965590436091,0.011281105239634088,0.006880043817607678,-0.008726518817794003,0.01368545308525423,0.020365660020858014,0.029600469776290682
2014-07-08,0.007423643823429424,0.01815837542387986,0.0046743398218994205,0.004008182046548054,0.0002336721590255911,-0.004454872549272636,-0.0040485885260002205,0.007356838225708409,-0.0077708557835047,-0.014054615705579171,0.012585665443082612,0.007932738182487535,0.018906320812834353,0.012017312004017268,-0.018598173658899594,0.0183678633313873,-0.041001608351002805,0.005655877596118822,-0.01190265204302359,-0.0005502063412530573,-0.02829749397152925,-0.0024242436115063915,-0.0017727881729617196,-0.002496360772168958,-0.005308181145727221,-0.017630231376270615,-0.0025981827347055404,-0.004384598317824099
2014-07-09,-0.006825060452824651,0.004932868320024645,-0.008515118388159468,-0.008193804127082342,-0.003979871810632028,0.0010568963464004757,-0.0046471184415535546,0.011452493731787729,0.0074004168090888575,0.003838776307165667,0.005963693468049291,0.013968525770613418,-0.0009936830968823114,-0.005475715255962907,-0.005256476706889613,0.00655079188153885,-0.017577692767480925,-0.010905233482262468,-0.019199530507089453,0.0026382339145382874,0.0018554445738018747,-0.004134749901385953,0.007806210934211797,0.002288568563629106,-0.009506904639413418,-0.005946499187726415,-0.008844278755967293,-0.006086701549471312
2014-07-10,-0.010762495676133564,-0.014594779231761603,-0.005573964551744122,-0.012173004850559093,-0.022057101972363203,-0.008604992095864765,-0.020737562028076962,0.010831397205280396,-0.01260223232962244,-0.04674627731844213,-0.04987183004017298,0.0041841065225738695,-0.035857535327831216,-0.012431099307836879,-0.019918240915592727,-0.018076343194909673,-0.01491877748253021,-0.009208939085309837,-0.00991530472862205,-0.003519194218182686,-0.014222673175074451,-0.024849217589315974,-0.010619568827460261,-0.008347293876762765,-0.0014039701796864101,-0.15913325117172222,-0.02307873287756033,-0.022568554210904857
2014-07-11,-0.004310641820031666,0.00691087753984701,0.00562147161842915,0.00431807742807758,-0.0014398850579875322,0.0009466336051839641,0.017822108067952893,0.012699100204913674,0.00926209190750262,-0.0024117706038743665,0.015828609429642294,-0.001183720501690207,0.021553186148281844,0.010713771047888468,0.01223836700544354,0.007472860862747723,0.019751687085421722,0.013104848935426,0.00596365697561408,-0.01935544295295598,0.014896527648012406,-0.0005748347508425366,-0.007591016581049226,0.0,-0.010608186268317176,-0.10821358464023272,0.01027758275824023,0.014111844192681414
2014-07-14,-0.0043970982396997595,0.000413137787326395,-0.04295213180305894,-0.016434459355975095,-0.011594332780919257,-0.011897820303186608,-0.007326040092072898,0.0060484055358806564,-0.019520139318624855,-0.00662200594751072,-0.0017240032481004443,0.007427237141375379,-0.019788220254017316,0.008898073766995244,-0.006876423864058114,0.006745388139531435,0.017672446228857483,0.009176171717236517,0.004085328656890078,0.0058237369211408905,0.00534104966425631,-0.01765493523872071,-0.007047034186102546,-0.008840301731828074,-0.02103541103107361,0.025642430613337652,0.0,-0.002167953409215711
2014-07-15,-0.006666237869260811,0.005081381530314215,0.0007435866001314861,-0.0003306331655182326,0.000728597482140318,-0.005520897364512646,-0.00871433031075931,-0.01519016549397512,-0.013663813207884328,-0.0011349818810605084,0.002797204621061219,-0.07426757633569021,-0.004713515870662816,0.015886763062486937,-0.012672680663391325,-0.008438868645864595,-0.004119654760667363,-0.038075049330452894,0.002496546851975575,0.0070105444862175225,-0.00043562034700771445,0.020151815437307912,0.022907442249658367,-0.015124369669181972,0.008112388158342136,0.07789824832750267,0.011589028758790818,-0.025820956493017168
2014-07-16,-0.02781993820190844,-0.019364367181791232,0.01612303899599141,0.009298565249541377,0.0026669915189978595,0.008269957841998733,0.0048834725242781415,0.005089069507471228,-0.0021928567850018946,0.002592354011729959,0.07010956618702653,0.010263720906520547,-0.010836593835846132,0.020906684819313643,-0.00314960890289622,0.007261705472849854,-0.007024524561903839,0.0073033906636992135,0.006022072477568733,0.026697428059667683,-0.0012073245815581398,-0.0022469114433798245,0.01749315744751712,0.08256565046471455,0.0007648183929220497,-0.03091803940331032,0.010456560185861729,-0.07242983784481447
2014-07-17,-0.017699577099400975,-0.0034977300437545387,-0.022685655767741817,-0.043867416695897186,-0.014880137953388621,-0.02759129527207176,-0.032863637179916756,-0.021550346561543286,-0.014547827124584778,-0.00502880449826672,-0.06899287148695156,-0.008849451438589648,-0.041132988147392385,-0.0019723872272043464,-0.017324103059019328,-0.035975102458277924,-0.016860732075216437,-0.018564108862580312,-0.005982071677547429,-0.01995595366894011,-0.025903076449862814,-0.056820320243601674,-0.004780193067017067,0.034955015033576634,0.0,-0.034401426717332324,-0.0018019826680060586,-0.04192295246477689
2014-07-18,-0.005299733094903679,-0.017674549882301067,-0.007409666423265729,-0.008379037098847738,-0.004927331969528758,-0.015207068103331585,-0.028628647631591092,-0.017264357653964252,-0.030914546952172484,-0.009148895704975337,0.031009725564676013,-0.010393005433206858,-0.013307437083177163,-0.006271682547877653,-0.028395071650145078,-0.052459893058394394,-0.01453527418978806,-0.0133689382404288,-0.02716566807276955,-0.012524408656372527,-0.012405301330076304,-0.010371054265487194,-0.009776104707190402,-0.007855198931372097,-0.024769068112408858,0.007472014838700836,-0.022495628929727195,-0.025034768007553745
2014-07-21,-0.023614277069738638,-0.027624867507982837,-0.025446665661164262,-0.025522514576833633,0.00024694406842381,-0.047321204998786615,-0.04495138786226639,-0.020245786162582182,-0.010371603728317,-0.03643451123613466,-0.05198714980749294,-0.05246092926822901,-0.03937832998708536,0.0062716825478776606,-0.006995610267303038,-0.044735893841391414,-0.02339950142980709,-0.007773498333380363,0.00205296725769412,-0.03368620184674442,-0.04128700266627675,-0.02498201559676894,-0.04774964997365725,-0.047060558664742604,0.005844953893156112,0.0074165976550498395,-0.05281547150227001,-0.03164425633220889
2014-07-22,0.012712035588361944,0.027482203979671965,0.01534556967466032,0.0037554995869719713,0.011049836186584935,0.022472855852058576,0.0292877498390782,0.010168798212225478,0.011982493690456605,0.022718688516893563,-0.038455107056659235,0.0403244450204545,0.007838054497083942,0.02534248685054415,0.012484098249138422,0.03234324472022457,0.011862535309819948,0.02259671786992917,0.014523499260807093,0.02742079759621447,0.00471271490320093,0.00854181241159941,0.008270838999869634,0.01738826662128925,0.008163057262954559,-0.01739174271186922,0.03064069490423948,0.025576841789649776
2014-07-23,-0.010655479593602328,0.01921777386364295,0.005315795329937233,-0.022116114539836144,-0.017241806434505992,-0.010915036133879685,-0.015265018838408815,0.051932748741643046,0.0027727007375879277,0.021888473634674215,0.018866270445626866,0.007994132250353258,-0.0160685536335994,-0.005468889294099413,-0.009716824091356546,0.004642102849128469,-0.0035913468332799637,0.0023587056204512017,-0.00013476180870740956,0.009383446865797845,-0.012812288534339954,-0.006625158848565968,-0.014287054600824871,0.02020270731751947,-0.0010515573294473332,0.03448617607116919,-0.007572606653965084,-0.005063301956546762
2014-07-24,0.004465763854981729,0.010303627775193147,0.012294722678698225,0.0029262823357841367,-0.0027366604963802595,-0.007516883501837048,0.000647458747124359,0.012062581184268877,-0.001526043426953099,-0.026892654219250082,0.022547755351170935,0.0,0.0033003330286566998,0.0016116038943416128,-0.01260676688991204,-0.004083911374964419,0.020244365226563445,0.0187609290562394,-0.005540929103059479,0.0167589368873478,-0.0036332315137728036,-0.020924792919664592,0.03317407066258175,-0.027960080877847404,-0.003596011067099619,-0.024511031014349805,0.011754963231443684,-0.05477248965411827
2014-07-25,-0.013087459794858607,-0.025250324531029447,-0.014215273152785618,-0.007263899836206905,0.005961269516499224,-0.022496508815776108,-0.013029500290333795,-0.035617177593150785,-0.0008845644097343292,-0.018565934122535162,0.011299555253933466,-0.00909786411752635,0.0009879796621196893,-0.0012890752671301355,-0.003738322110607104,-0.02791580745887286,-0.0025082460082140293,-0.0018692426111192617,-0.010270750795788777,-0.02468441231784892,-0.01855409639893563,-0.01081243420106874,-0.007662872745569137,-0.0005992210306135648,-0.016438726343159835,-0.035357218328236684,-0.013657109002048917,0.0013395849290565674
2014-07-28,-0.023361349913173762,-0.008273941637730185,-0.010016099191807746,-0.011980555552806369,-0.011958288988873734,-0.03162853179797728,-0.05613675654598993,-0.004153692368693404,-0.011082910837415857,-0.05605670608166198,-0.04241502301626143,-0.03329769485015935,-0.03687980807451605,-0.00711977117594872,-0.03758908617932445,-0.03503667052306356,-0.01887291358101538,-0.03296802829437047,0.005924689357699435,-0.019121474149310813,-0.024608343321919357,-0.011787397716172165,-0.021342273481772436,-0.020386214133273683,0.00977058086147627,0.02287266166599131,-0.022896046717451785,-0.023020650990380555
2014-07-29,-0.005240982715457213,0.006994532834309204,0.009155709939145985,0.009532351945260028,0.005498639197917153,0.005204778219978636,-0.008707822351441342,-0.01678948147654969,0.009512893808326409,0.017680610584781948,0.008125949537629296,0.003929278139889557,0.012557436350623678,0.038545940863317515,0.007168489478612497,-0.000792707136238886,0.056210097031089416,0.005875889105669225,0.008484390106210117,0.010341588843044857,0.03322313862413175,0.01626697246387194,0.016049255453279232,-0.0014284259137298991,-0.0011261262451352473,-0.025446665661164262,0.030902832012517863,0.018996500690655085
2014-07-30,0.015791193610609735,0.007510840948912003,0.015225277147765613,0.016655798046742297,-0.01304584483329991,0.00653597097978567,0.009920888958909213,-0.02247285585205863,-0.001169048568028391,0.026379379209248568,0.013168724435788355,0.019418085857101516,0.023004848476651723,0.034703313512078025,0.01987833038868724,0.0011888251845953283,0.0035778213478839024,-0.01025933135346078,-0.004978904105024831,0.0025969641423164245,0.008209801668362889,0.025779415038422692,0.012955890774062347,-0.01750997460774789,-0.0018169861832947494,0.01534556967466032,-0.0010498688628367036,0.03393380921991722
2014-07-31,-0.010550210895152486,-0.0032524952663348368,-0.0021965961605407563,-0.004474280394921077,0.005037794029957081,-0.0010863662122210741,-0.010270783993969423,-0.00978800636616282,0.0027390655971178315,-0.01844492869652791,0.012090942323449667,0.012612435486735856,0.016345574774742577,0.03470613786008969,-0.004742492052871717,0.0009896091851662818,-0.029263310189335548,-0.015612573912554852,0.0009760859730554589,-0.009972884107039852,0.016038924096799852,0.0012867372040792965,0.014709425008964033,0.0018685773110527486,-0.0317608361273062,-0.023107575010149605,-0.0021030501967787877,0.02352324580486991
2014-08-01,-0.0037950709685516094,-0.01527183038826993,-0.0028026643639619906,-0.005440783223000415,0.0050125418235441935,-0.016853176856794057,-0.00035001750444839467,0.006427387451799928,0.025849645616445188,0.009438979360932565,-0.0022701485345391855,-0.0030429844705852174,-0.027781847590072337,0.005524072776855184,0.022561588683898463,-0.020384398866333985,-0.023723146111505777,-0.004708106625180368,-0.0029854819297985375,0.021743660668895343,0.009702335762989501,-0.005486982216259193,-0.0033980973822666924,-0.0012453301733963897,-0.007146367915967721,-0.03166491464396881,-0.004219415542708322,-0.025708356710206923
2014-08-04,-0.01532597047822682,0.006736927938432429,-0.005225879939953179,-0.008558090676402796,0.03052920503482279,0.00523705717356546,-0.009673806862950106,0.014124985501521378,0.035579157988403096,0.01861480844223201,0.04201401105889388,0.0019789928821404355,0.001998335386068847,-0.005232570078391093,0.022245608947319737,0.007442456157326556,0.02537664639637582,0.01452356285340948,-0.00928461066201587,-0.0006688963460101504,0.012697224582091248,0.008492038432030688,0.003398097382266722,0.008273056493199283,0.01697010421846156,0.0,0.009049835519917856,-0.010471299867295366
2014-08-05,-0.022885366335235517,-0.020785967759834642,-0.014155846622455746,0.0004546487916459021,-0.005836592444451314,-0.015933832085002018,-0.005849524788891605,-0.010007077645249645,-0.04131861866876024,0.010869672236903891,-0.023995505556215692,-0.001978992882140391,-0.005672354214907851,-0.02957920466477012,-0.011520654074641552,-0.06051190271856923,0.004670124325143021,-0.02472168278034719,0.008971976855599553,-0.0029037322167294877,-0.025703188261225352,-0.031168116132700523,-0.0032501136602060324,0.005136118121767492,-0.004497277094895533,-0.021681066061323938,-0.015412529307746538,0.00262812240626963
2014-08-06,-0.014884662118366173,-0.01810337173233486,-0.013996317809792873,-0.0020475493446350016,-0.04975404318574259,-0.036988569369340425,-0.06632975406746776,-0.01382937050926158,-0.010183750563367979,-0.040857186580929954,-0.015748356968139057,-0.003434462448634819,0.03259011267192378,-0.014514920692087034,-0.025143330296949904,-0.051326911034517364,-0.032025756430765835,-0.0011926059851231359,0.006814959615254478,-0.010795112141432311,-0.02578411715571467,-0.011889736667874788,-0.0450976704975877,0.017268077632080003,0.014066728111046391,-0.07685145809947275,-0.008117968102447559,-0.020095583589511315
2014-08-07,0.017646114029004012,0.00990180261891724,0.0015016184051386946,0.00658270451002625,-0.023603741385909868,-0.007272759329079809,0.001139168530255023,-0.05314172374933292,-0.001434834841620336,-0.014534109087289191,-0.005229067274677824,-0.03027006430275645,-0.003406605614191015,0.007283795480200013,-0.0153951534384185,-0.0040422242329572425,-0.00529652236022257,-0.0062245831813239755,0.005735612777885403,0.0090040000539542,0.0029434250651596714,0.017082366397314523,-0.012461220437812002,-0.022198243739938756,0.04582280294162986,-0.07684270494286549,0.004494389587839267,0.03341851142350118
2014-08-08,-0.002919479723861745,0.012131991234166127,-0.00227920326586277,-0.006628253258582394,-0.01480725097429269,0.031611827634347514,0.01879754596750242,0.03320750884851565,0.00782666238767127,0.04349650801606999,-0.013078080169678428,0.017187923132254864,0.041536721167749695,0.010228729374963792,0.02122497719004987,0.006057225474460143,-0.020115620797006305,0.0006242047594220729,0.02406175002705949,0.009034694213677185,0.02229508873065298,0.016657797724794195,0.03798411574939124,0.0071817278000229036,-0.00843527087000956,-0.06603058152308597,0.03132153043110923,0.02567062445056022
2014-08-11,0.013733784630457711,0.016141004701217255,0.009702300396016073,0.00834623369830743,0.037898171836143114,0.04845333907951506,0.06139111514714557,0.009462915033521766,0.00792294099002923,0.00851068966790861,-0.014070817648874577,0.018419553765222335,-0.011760229618465142,0.010125160949873627,0.0145199870421329,0.030615759756713556,0.018692133012152546,0.020759361265901038,0.00984651429692944,0.012030386251246456,0.004175371410480592,0.020007754394728478,0.023414685383512195,0.012798549509947667,-0.013361033659255391,0.0563996884621246,0.024127115948085084,0.03192222863155083
2014-08-12,-0.002341007701973701,-0.011213458498996794,0.003383924476014441,0.00121887923358466,-0.017855306807905594,-0.011656407393051396,-0.017668304133313915,0.005524875931969807,-0.004525339744383212,-0.005949868806235055,0.02509527473514748,0.012093873783246634,0.028148969961930673,-0.010125160949873603,-0.005559688153315681,-0.015300844955300598,-0.0008550663197334986,0.011220314067492842,0.005177669970985362,0.048711797334236584,0.016529301951210724,0.007822725681208858,-0.004876256429868401,-0.010960125950586897,-0.002979702993017364,-0.04959694113937206,-0.010356473924161136,0.01456336418789651
2014-08-13,0.02316705928153438,0.009066767155833454,0.010792753544351037,0.019391189314650583,0.020672570804719882,0.02010999681689827,0.015213454575069741,0.013571402344105718,0.02026265424872783,0.03452085404285835,0.015862557847609954,0.05018449056039648,0.04673607738757606,0.013083742989618787,0.006483305102691249,0.02178735418490723,0.002373381282127264,0.025565336621304887,0.017837508462119765,-0.007341406858367745,0.027764918279793657,0.0052079973493327075,0.0063492276786587445,0.015190165493975238,0.004682832517368778,0.003384097984240494,0.04665918092172832,0.009592399691439508
2014-08-14,0.0031248834543950495,-0.0027257745877517134,0.008119260922255575,0.0013708021337786216,0.0061193459695929415,0.0020022699074089484,-0.00687045774865605,0.0066092661630678794,0.01442738554192258,-0.015102768185756742,-0.010850016024065705,0.0003572066478418701,-0.0010249653141259855,0.0005906674713963377,0.001844678626766095,0.03909636855278532,-0.0014233527098179005,-0.002995373030199692,0.02677871196086654,-0.007926065272420716,0.01888468139052742,0.024107699433296985,-0.0005889281677873156,-0.0030196298737199456,0.026350658278813034,0.01675081042481535,-0.010182190966571185,0.014453515442606781
2014-08-15,0.009542635273278772,0.009152073033279988,0.010044810976360887,-0.005761150435071618,-0.000762873527144094,0.0007997867661730812,0.009150160621103645,0.013302062693086291,-0.005117835713245747,0.013289232118682706,0.0,-0.0034703002467644135,0.0035098017896187006,0.003830857786481182,0.007344873269136281,0.0072277031214532635,-0.011556405771582484,0.005349060804879458,0.00971937195518355,0.016833643163533224,0.013513719166722855,0.016607736399660546,0.004408530284765956,-0.006269613013595485,0.0034895649392813538,0.029462032730316067,0.011544986855478837,0.018413292637745424
2014-08-18,0.012136798664258505,0.005677800916681194,0.015737479777064897,-0.0014232345401881533,-0.0007634559475036764,0.001331558119512613,-0.005092644249062236,0.019104491541041962,-0.0029911438491817036,0.019608471388376337,-0.009132483563272474,-0.014948285277253668,0.00567728433692463,0.009076332254197102,-0.009004930830114449,0.011660150517399933,-0.008683122573460881,0.012356098162382046,0.003283914834900411,0.009862524790877899,-0.016920877488337177,0.0025542798050967007,-0.004555816535860802,-0.007943824236460017,-0.020631799793530383,0.022329476398088577,-0.0023373598487048154,0.011937699158876353
2014-08-19,0.014122753122328115,0.032721332017854605,0.010178080997707898,0.012033413652203739,0.004318563805617999,0.011247224087347438,0.00298848776519856,-0.001569448399577367,0.020978195779723076,0.03184982588709917,-0.006927610301452591,-0.01961711574755389,0.03129497368134618,0.030992437487013535,0.03125822361179936,0.010922438682733251,0.053761176891452524,-0.0006253629542259945,-0.009170613217631835,0.014053675421898823,-0.0094299884390664,-0.0025542798050967423,0.01200600072942907,-0.0006136851987628849,-0.01289703477012103,0.009419221916491558,0.02977839856380975,0.0022794630339548374
