TRADEDATE,IMOEX,MOEX10
2017-09-06,2014.6,4328.02
2017-09-07,2010.17,4315.54
2017-09-08,2032.75,4345.43
2017-09-11,2044.13,4370.21
2017-09-12,2058.8,4396.83
2017-09-13,2054.19,4400.03
2017-09-14,2052.25,4400.57
2017-09-15,2053.81,4394.65
2017-09-18,2059.08,4407.11
2017-09-19,2048.99,4377.8
2017-09-20,2057.53,4382.82
2017-09-21,2060.24,4381.58
2017-09-22,2051.63,4360.44
2017-09-25,2069.11,4409.03
2017-09-26,2071.13,4416.46
2017-09-27,2081.12,4430.94
2017-09-28,2071.64,4400.04
2017-09-29,2077.19,4409.07
2017-10-02,2075.72,4408.93
2017-10-03,2076.81,4420.54
2017-10-04,2077.09,4420.5
2017-10-05,2088.32,4418.03
2017-10-06,2093.86,4435.95
2017-10-09,2096.29,4442.86
2017-10-10,2086.91,4415.0
2017-10-11,2101.07,4433.79
2017-10-12,2094.96,4417.02
2017-10-13,2098.77,4434.36
2017-10-16,2106.39,4455.9
2017-10-17,2092.57,4424.85
2017-10-18,2094.4,4431.18
2017-10-19,2072.73,4388.34
2017-10-20,2071.83,4373.23
2017-10-23,2063.81,4353.17
2017-10-24,2061.79,4348.76
2017-10-25,2049.48,4319.29
2017-10-26,2046.69,4308.7
2017-10-27,2068.76,4336.21
2017-10-30,2065.25,4338.0
2017-10-31,2064.31,4320.48
2017-11-01,2082.73,4318.3
2017-11-02,2073.04,4306.06
2017-11-03,2081.15,4326.42
2017-11-07,2155.55,4420.91
2017-11-08,2163.01,4459.11
2017-11-09,2183.61,4492.24
2017-11-10,2169.26,4453.27
2017-11-13,2167.63,4441.34
2017-11-14,2166.83,4389.06
2017-11-15,2131.75,4304.43
2017-11-16,2132.65,4306.67
2017-11-17,2131.91,4296.69
2017-11-20,2130.39,4299.24
2017-11-21,2155.82,4346.93
2017-11-22,2160.16,4344.77
2017-11-23,2148.56,4328.19
2017-11-24,2161.17,4346.68
2017-11-27,2145.87,4311.63
2017-11-28,2149.45,4305.86
2017-11-29,2124.08,4271.85
2017-11-30,2100.62,4185.24
2017-12-01,2105.99,4209.64
2017-12-04,2119.42,4212.83
2017-12-05,2113.69,4190.46
2017-12-06,2124.12,4196.87
2017-12-07,2103.15,4169.1
2017-12-08,2104.99,4174.12
2017-12-11,2148.6,4236.83
2017-12-12,2160.75,4269.69
2017-12-13,2131.94,4196.95
2017-12-14,2152.41,4257.39
2017-12-15,2143.99,4231.75
2017-12-18,2134.58,4211.69
2017-12-19,2118.16,4180.72
2017-12-20,2118.16,4148.98
2017-12-21,2093.38,4092.38
2017-12-22,2102.94,4120.97
2017-12-25,2105.06,4128.71
2017-12-26,2097.03,4116.39
2017-12-27,2106.17,4115.41
2017-12-28,2102.89,4105.5
2017-12-29,2109.74,4122.45
2018-01-03,2152.97,4216.86
2018-01-04,2197.6,4320.75
2018-01-05,2207.41,4338.3
2018-01-09,2225.39,4382.08
2018-01-10,2232.27,4412.31
2018-01-11,2246.45,4429.6
2018-01-12,2262.38,4437.29
2018-01-15,2261.53,4432.39
2018-01-16,2257.89,4384.33
2018-01-17,2277.89,4419.44
2018-01-18,2297.47,4448.57
2018-01-19,2286.33,4427.11
2018-01-22,2308.61,4453.93
2018-01-23,2298.95,4441.48
2018-01-24,2306.99,4460.1
2018-01-25,2320.03,4481.79
2018-01-26,2295.26,4388.55
2018-01-29,2284.27,4382.42
2018-01-30,2280.36,4379.73
2018-01-31,2289.99,4381.43
2018-02-01,2302.57,4403.95
2018-02-02,2281.84,4358.83
2018-02-05,2276.85,4371.24
2018-02-06,2238.24,4293.11
2018-02-07,2254.64,4310.01
2018-02-08,2227.24,4288.67
2018-02-09,2197.12,4254.42
2018-02-12,2220.12,4276.16
2018-02-13,2250.63,4313.24
2018-02-14,2257.95,4319.62
2018-02-15,2265.45,4322.83
2018-02-16,2255.27,4262.2
2018-02-19,2254.92,4265.67
2018-02-20,2270.12,4288.04
2018-02-21,2320.32,4386.14
2018-02-22,2336.82,4465.65
2018-02-26,2353.16,4520.57
2018-02-27,2341.89,4491.29
2018-02-28,2296.8,4426.37
2018-03-01,2297.9,4452.45
2018-03-02,2288.84,4436.88
2018-03-05,2309.53,4468.46
2018-03-06,2303.32,4462.81
2018-03-07,2291.23,4463.2
2018-03-09,2311.69,4516.75
2018-03-12,2318.01,4526.86
2018-03-13,2319.38,4539.83
2018-03-14,2275.24,4452.27
2018-03-15,2272.49,4463.49
2018-03-16,2294.6,4507.62
2018-03-19,2281.72,4484.53
2018-03-20,2291.18,4488.01
2018-03-21,2309.36,4520.18
2018-03-22,2285.76,4465.51
2018-03-23,2285.53,4464.43
2018-03-26,2240.85,4391.89
2018-03-27,2262.5,4414.64
2018-03-28,2249.23,4380.68
2018-03-29,2274.62,4413.43
2018-03-30,2270.98,4419.28
2018-04-02,2256.64,4401.88
2018-04-03,2263.85,4404.91
2018-04-04,2265.6,4411.11
2018-04-05,2296.25,4460.58
2018-04-06,2281.23,4448.18
2018-04-09,2090.88,4088.61
2018-04-10,2173.76,4179.74
2018-04-11,2192.15,4211.87
2018-04-12,2210.05,4290.73
2018-04-13,2175.16,4248.09
2018-04-16,2143.67,4206.85
2018-04-17,2191.19,4288.29
2018-04-18,2241.49,4385.46
2018-04-19,2230.55,4369.49
2018-04-20,2232.66,4368.97
2018-04-23,2250.99,4390.17
2018-04-24,2253.77,4396.09
2018-04-25,2253.5,4402.78
2018-04-26,2286.02,4459.92
2018-04-27,2301.49,4491.02
2018-04-28,2301.49,4491.02
2018-04-30,2307.02,4519.99
2018-05-02,2306.42,4533.01
2018-05-03,2274.07,4495.66
2018-05-04,2289.47,4502.44
2018-05-07,2297.12,4514.95
2018-05-08,2301.99,4491.01
2018-05-10,2312.92,4522.28
2018-05-11,2345.26,4556.53
2018-05-14,2357.62,4554.37
2018-05-15,2337.03,4530.13
2018-05-16,2338.39,4549.67
2018-05-17,2323.51,4528.46
2018-05-18,2326.94,4516.66
2018-05-21,2332.63,4532.03
2018-05-22,2326.87,4522.26
2018-05-23,2295.57,4473.12
2018-05-24,2294.01,4481.14
2018-05-25,2306.57,4485.72
2018-05-28,2311.28,4491.98
2018-05-29,2298.0,4449.19
2018-05-30,2297.6,4481.59
2018-05-31,2302.88,4453.5
2018-06-01,2295.34,4459.49
2018-06-04,2323.64,4479.42
2018-06-05,2318.23,4461.33
2018-06-06,2315.45,4446.42
2018-06-07,2316.07,4471.7
2018-06-08,2267.92,4390.01
2018-06-09,2267.92,4390.01
2018-06-11,2271.74,4388.36
2018-06-13,2270.73,4372.11
2018-06-14,2253.48,4347.56
2018-06-15,2237.53,4312.99
2018-06-18,2222.56,4323.82
2018-06-19,2221.42,4327.16
2018-06-20,2256.27,4386.08
2018-06-21,2245.94,4393.26
2018-06-22,2249.68,4422.43
2018-06-25,2236.65,4383.25
2018-06-26,2231.03,4370.72
2018-06-27,2253.6,4413.83
2018-06-28,2250.26,4418.98
2018-06-29,2295.95,4467.21
2018-07-02,2319.31,4503.03
2018-07-03,2301.65,4480.06
2018-07-04,2304.06,4484.13
2018-07-05,2346.86,4541.39
2018-07-06,2345.38,4562.42
2018-07-09,2373.17,4608.56
2018-07-10,2365.17,4593.92
2018-07-11,2336.15,4537.07
2018-07-12,2322.06,4493.69
2018-07-13,2346.43,4525.61
2018-07-16,2334.18,4486.48
2018-07-17,2310.92,4445.58
2018-07-18,2294.78,4383.85
2018-07-19,2269.45,4314.42
2018-07-20,2247.82,4290.7
2018-07-23,2261.25,4313.21
2018-07-24,2278.3,4339.99
2018-07-25,2282.84,4316.71
2018-07-26,2293.07,4329.53
2018-07-27,2292.72,4333.9
2018-07-30,2295.72,4343.07
2018-07-31,2321.11,4393.58
2018-08-01,2315.18,4374.88
2018-08-02,2295.15,4332.47
2018-08-03,2297.99,4323.71
2018-08-06,2299.88,4339.43
2018-08-07,2312.19,4366.6
2018-08-08,2293.01,4314.92
2018-08-09,2309.58,4338.09
2018-08-10,2275.05,4239.08
2018-08-13,2285.61,4264.1
2018-08-14,2282.88,4258.1
2018-08-15,2267.13,4223.44
2018-08-16,2261.09,4228.53
2018-08-17,2255.12,4221.24
2018-08-20,2255.12,4242.83
2018-08-21,2291.76,4278.94
2018-08-22,2297.06,4257.94
2018-08-23,2260.04,4181.08
2018-08-24,2279.76,4204.99
2018-08-27,2312.93,4252.77
2018-08-28,2316.28,4258.66
2018-08-29,2348.44,4291.89
2018-08-30,2330.92,4243.01
2018-08-31,2345.85,4269.51
2018-09-03,2346.08,4278.8
2018-09-04,2336.38,4253.62
2018-09-05,2321.33,4239.55
2018-09-06,2320.65,4211.3
2018-09-07,2321.82,4222.23
2018-09-10,2335.85,4223.49
2018-09-11,2335.19,4216.43
2018-09-12,2340.63,4265.07
2018-09-13,2357.32,4308.23
2018-09-14,2360.26,4327.44
2018-09-17,2373.75,4350.6
2018-09-18,2402.58,4387.5
2018-09-19,2404.42,4403.04
2018-09-20,2400.89,4400.61
2018-09-21,2426.8,4419.97
2018-09-24,2430.01,4468.4
2018-09-25,2444.22,4474.44
2018-09-26,2427.29,4448.35
2018-09-27,2474.57,4495.92
2018-09-28,2475.36,4480.19
2018-10-01,2472.22,4471.99
2018-10-02,2449.7,4434.51
2018-10-03,2493.91,4492.73
2018-10-04,2465.03,4430.22
2018-10-05,2450.9,4428.31
2018-10-08,2454.28,4414.32
2018-10-09,2443.83,4379.71
2018-10-10,2417.69,4315.76
2018-10-11,2366.47,4245.29
2018-10-12,2403.02,4280.0
2018-10-15,2389.05,4273.89
2018-10-16,2417.26,4308.56
2018-10-17,2411.42,4306.96
2018-10-18,2378.62,4256.45
2018-10-19,2344.79,4219.97
2018-10-22,2308.56,4148.19
2018-10-23,2305.58,4134.33
2018-10-24,2336.49,4195.83
2018-10-25,2331.59,4172.1
2018-10-26,2293.22,4077.08
2018-10-29,2317.06,4123.74
2018-10-30,2299.98,4132.32
2018-10-31,2352.71,4211.7
2018-11-01,2359.33,4220.79
2018-11-02,2377.95,4254.51
2018-11-06,2412.31,4334.13
2018-11-07,2445.34,4407.7
2018-11-08,2438.62,4395.59
2018-11-09,2403.47,4324.53
2018-11-12,2393.81,4329.63
2018-11-13,2374.94,4290.27
2018-11-14,2378.59,4289.04
2018-11-15,2381.45,4299.86
2018-11-16,2372.67,4270.36
2018-11-19,2373.78,4264.28
2018-11-20,2341.6,4197.77
2018-11-21,2357.97,4197.77
2018-11-22,2369.53,4248.91
2018-11-23,2342.97,4210.07
2018-11-26,2308.5,4149.71
2018-11-27,2338.71,4216.28
2018-11-28,2381.12,4272.38
2018-11-29,2398.56,4309.58
2018-11-30,2392.5,4267.61
2018-12-03,2441.19,4363.63
2018-12-04,2443.38,4350.98
2018-12-05,2445.55,4361.96
2018-12-06,2445.55,4311.59
2018-12-07,2431.29,4358.86
2018-12-10,2396.84,4293.99
2018-12-11,2394.26,4278.92
2018-12-12,2370.35,4249.92
2018-12-13,2378.5,4261.12
2018-12-14,2365.69,4235.59
2018-12-17,2359.13,4228.28
2018-12-18,2350.29,4218.68
2018-12-19,2358.58,4226.99
2018-12-20,2352.88,4205.34
2018-12-21,2347.17,4196.58
2018-12-24,2322.27,4142.32
2018-12-25,2290.86,4084.5
2018-12-26,2308.85,4116.93
2018-12-27,2327.81,4128.17
2018-12-28,2358.5,4157.53
2018-12-29,2369.33,4157.53
2019-01-03,2375.6,4206.96
2019-01-04,2406.5,4260.96
2019-01-08,2389.69,4247.23
2019-01-09,2414.13,4298.43
2019-01-10,2434.15,4340.59
2019-01-11,2444.45,4374.97
2019-01-14,2440.15,4369.28
2019-01-15,2439.55,4387.01
2019-01-16,2434.6,4391.36
2019-01-17,2447.64,4419.48
2019-01-18,2473.61,4482.97
2019-01-21,2468.25,4491.23
2019-01-22,2468.73,4482.8
2019-01-23,2491.49,4525.92
2019-01-24,2482.71,4496.11
2019-01-25,2498.23,4493.94
2019-01-28,2476.81,4446.8
2019-01-29,2498.35,4493.36
2019-01-30,2511.86,4511.15
2019-01-31,2521.1,4534.01
2019-02-01,2521.7,4538.41
2019-02-04,2523.52,4528.0
2019-02-05,2547.27,4557.95
2019-02-06,2539.73,4541.36
2019-02-07,2509.89,4481.32
2019-02-08,2502.82,4485.13
2019-02-11,2510.22,4502.72
2019-02-12,2533.32,4535.58
2019-02-13,2485.76,4446.87
2019-02-14,2460.82,4374.58
2019-02-15,2490.16,4428.52
2019-02-18,2472.41,4410.38
2019-02-19,2458.55,4380.66
2019-02-20,2487.82,4428.34
2019-02-21,2470.23,4387.33
2019-02-22,2488.63,4387.33
2019-02-25,2494.63,4431.27
2019-02-26,2494.02,4431.1
2019-02-27,2490.65,4422.56
2019-02-28,2485.27,4420.83
2019-03-01,2478.01,4427.02
2019-03-04,2473.79,4403.65
2019-03-05,2466.23,4383.08
2019-03-06,2494.04,4433.33
2019-03-07,2476.64,4419.04
2019-03-11,2465.94,4396.76
2019-03-12,2465.94,4408.68
2019-03-13,2470.61,4420.89
2019-03-14,2457.79,4398.87
2019-03-15,2476.73,4434.13
2019-03-18,2483.7,4445.98
2019-03-19,2493.28,4458.22
2019-03-20,2504.23,4477.11
2019-03-21,2507.81,4466.5
2019-03-22,2492.7,4430.44
2019-03-25,2497.59,4459.17
2019-03-26,2512.63,4482.14
2019-03-27,2487.48,4437.26
2019-03-28,2492.4,4430.95
2019-03-29,2497.1,4430.26
2019-04-01,2521.25,4496.63
2019-04-02,2527.77,4504.47
2019-04-03,2532.32,4519.56
2019-04-04,2535.5,4536.09
2019-04-05,2540.99,4546.9
2019-04-08,2560.07,4574.67
2019-04-09,2570.28,4584.61
2019-04-10,2578.58,4620.02
2019-04-11,2551.45,4569.1
2019-04-12,2559.72,4579.9
2019-04-15,2545.12,4558.21
2019-04-16,2559.84,4571.82
2019-04-17,2568.26,4592.42
2019-04-18,2560.8,4577.41
2019-04-19,2563.9,4577.88
2019-04-22,2584.74,4609.68
2019-04-23,2587.48,4619.49
2019-04-24,2579.05,4606.02
2019-04-25,2560.94,4554.74
2019-04-26,2563.72,4532.48
2019-04-29,2569.83,4562.68
2019-04-30,2559.32,4542.11
2019-05-02,2575.22,4542.11
2019-05-03,2580.95,4585.01
2019-05-06,2579.75,4591.67
2019-05-07,2565.1,4574.1
2019-05-08,2544.43,4560.25
2019-05-10,2514.87,4503.98
2019-05-13,2508.87,4474.54
2019-05-14,2562.33,4551.41
2019-05-15,2554.49,4533.13
2019-05-16,2581.11,4549.71
2019-05-17,2577.48,4534.23
2019-05-20,2571.65,4508.18
2019-05-21,2616.53,4564.76
2019-05-22,2638.71,4584.76
2019-05-23,2618.61,4592.92
2019-05-24,2619.24,4591.73
2019-05-27,2632.95,4622.57
2019-05-28,2609.78,4581.7
2019-05-29,2641.15,4617.49
2019-05-30,2659.52,4634.65
2019-05-31,2665.33,4647.39
2019-06-03,2729.93,4760.59
2019-06-04,2706.29,4736.53
2019-06-05,2701.84,4743.31
2019-06-06,2728.25,4783.28
2019-06-07,2729.61,4789.88
2019-06-10,2742.59,4818.03
2019-06-11,2751.75,4790.19
2019-06-13,2758.36,4792.32
2019-06-14,2739.28,4746.31
2019-06-17,2734.31,4755.54
2019-06-18,2761.69,4796.1
2019-06-19,2759.12,4805.03
2019-06-20,2780.2,4826.37
2019-06-21,2761.23,4786.24
2019-06-24,2762.65,4788.04
2019-06-25,2753.96,4759.91
2019-06-26,2775.14,4809.92
2019-06-27,2779.66,4787.15
2019-06-28,2765.85,4763.4
2019-07-01,2801.47,4822.38
2019-07-02,2809.81,4831.36
2019-07-03,2823.95,4847.09
2019-07-04,2842.78,4906.54
2019-07-05,2835.35,4900.53
2019-07-08,2822.55,4920.06
2019-07-09,2822.66,4917.73
2019-07-10,2822.75,4921.72
2019-07-11,2789.66,4870.45
2019-07-12,2777.58,4835.4
2019-07-15,2756.44,4825.01
2019-07-16,2755.88,4803.17
2019-07-17,2713.17,4757.67
2019-07-18,2702.59,4749.53
2019-07-19,2700.57,4747.86
2019-07-22,2684.25,4726.55
2019-07-23,2701.06,4750.8
2019-07-24,2682.91,4720.81
2019-07-25,2701.02,4756.79
2019-07-26,2715.68,4757.62
2019-07-29,2728.27,4778.5
2019-07-30,2734.68,4794.98
2019-07-31,2739.5,4797.87
2019-08-01,2729.42,4755.32
2019-08-02,2674.9,4668.07
2019-08-05,2649.16,4631.07
2019-08-06,2683.35,4685.59
2019-08-07,2674.98,4658.35
2019-08-08,2696.69,4691.03
2019-08-09,2679.71,4651.59
2019-08-12,2689.93,4666.45
2019-08-13,2680.12,4646.92
2019-08-14,2637.04,4569.83
2019-08-15,2625.58,4551.31
2019-08-16,2615.2,4525.9
2019-08-19,2648.09,4576.54
2019-08-20,2672.84,4600.7
2019-08-21,2673.95,4608.21
2019-08-22,2675.13,4612.98
2019-08-23,2660.74,4591.29
2019-08-26,2658.24,4578.88
2019-08-27,2659.35,4585.89
2019-08-28,2677.31,4617.37
2019-08-29,2714.25,4665.93
2019-08-30,2740.04,4708.06
2019-09-02,2773.01,4755.6
2019-09-03,2774.2,4730.22
2019-09-04,2793.36,4800.23
2019-09-05,2807.06,4819.92
2019-09-06,2797.55,4807.37
2019-09-09,2786.63,4787.07
2019-09-10,2787.52,4805.23
2019-09-11,2817.05,4835.94
2019-09-12,2799.99,4821.61
2019-09-13,2791.74,4798.2
2019-09-16,2834.32,4872.04
2019-09-17,2820.86,4849.56
2019-09-18,2818.6,4859.98
2019-09-19,2794.77,4827.23
2019-09-20,2796.41,4822.34
2019-09-23,2785.46,4803.32
2019-09-24,2754.53,4753.72
2019-09-25,2760.29,4765.47
2019-09-26,2772.7,4789.42
2019-09-27,2757.98,4771.78
2019-09-30,2747.18,4783.55
2019-10-01,2758.83,4794.35
2019-10-02,2719.39,4725.74
2019-10-03,2707.47,4715.36
2019-10-04,2692.55,4673.24
2019-10-07,2719.22,4706.43
2019-10-08,2707.89,4675.69
2019-10-09,2713.02,4696.85
2019-10-10,2721.51,4705.79
2019-10-11,2708.07,4722.73
2019-10-14,2697.46,4692.01
2019-10-15,2715.26,4726.93
2019-10-16,2744.35,4788.47
2019-10-17,2748.64,4805.81
2019-10-18,2752.91,4824.99
2019-10-21,2761.15,4841.73
2019-10-22,2802.23,4887.82
2019-10-23,2821.58,4912.01
2019-10-24,2877.05,4966.47
2019-10-25,2873.41,4961.61
2019-10-28,2856.91,4935.79
2019-10-29,2886.48,4983.03
2019-10-30,2911.15,5037.54
2019-10-31,2893.98,4998.17
2019-11-01,2930.4,5061.91
2019-11-05,2949.55,5106.81
2019-11-06,2980.84,5147.86
2019-11-07,3008.54,5196.86
2019-11-08,2973.19,5169.35
2019-11-11,2961.46,5167.12
2019-11-12,2951.16,5153.24
2019-11-13,2933.89,5123.25
2019-11-14,2922.45,5116.44
2019-11-15,2934.82,5133.27
2019-11-18,2924.48,5072.67
2019-11-19,2941.69,5098.99
2019-11-20,2936.47,5105.48
2019-11-21,2942.6,5120.09
2019-11-22,2947.68,5135.2
2019-11-25,2955.32,5135.2
2019-11-26,2930.62,5102.65
2019-11-27,2929.05,5089.1
2019-11-28,2927.57,5084.91
2019-11-29,2935.37,5082.24
2019-12-02,2921.18,5062.11
2019-12-03,2883.48,4999.23
2019-12-04,2900.66,5034.6
2019-12-05,2899.29,5033.34
2019-12-06,2928.76,5115.79
2019-12-09,2945.03,5159.36
2019-12-10,2932.4,5148.11
2019-12-11,2954.4,5174.18
2019-12-12,2982.86,5206.72
2019-12-13,2996.63,5241.07
2019-12-16,3006.16,5252.49
2019-12-17,3013.29,5270.73
2019-12-18,3023.92,5281.85
2019-12-19,3008.39,5283.78
2019-12-20,3015.93,5315.95
2019-12-23,3033.81,5365.2
2019-12-24,3030.59,5355.31
2019-12-25,3030.84,5345.2
2019-12-26,3031.67,5340.02
2019-12-27,3050.47,5368.5
2019-12-30,3045.87,5344.45
2020-01-03,3076.37,5402.35
2020-01-06,3078.87,5409.86
2020-01-08,3110.06,5434.65
2020-01-09,3118.08,5476.25
2020-01-10,3123.66,5503.05
2020-01-13,3151.69,5552.87
2020-01-14,3129.77,5500.72
2020-01-15,3132.63,5502.96
2020-01-16,3157.23,5544.23
2020-01-17,3196.88,5626.17
2020-01-20,3219.92,5641.61
2020-01-21,3209.22,5634.74
2020-01-22,3174.62,5564.51
2020-01-23,3141.2,5493.58
2020-01-24,3146.2,5491.78
2020-01-27,3085.16,5371.41
2020-01-28,3113.1,5419.68
2020-01-29,3128.8,5451.5
2020-01-30,3108.58,5390.14
2020-01-31,3076.65,5334.88
2020-02-03,3070.84,5302.5
2020-02-04,3097.6,5390.64
2020-02-05,3114.25,5421.81
2020-02-06,3096.68,5414.0
2020-02-07,3087.63,5404.55
2020-02-10,3062.41,5355.22
2020-02-11,3097.58,5415.9
2020-02-12,3122.27,5458.83
2020-02-13,3110.05,5427.8
2020-02-14,3096.88,5402.54
2020-02-17,3096.88,5422.31
2020-02-18,3074.05,5330.03
2020-02-19,3114.57,5404.16
2020-02-20,3125.1,5432.9
2020-02-21,3106.03,5391.63
2020-02-25,3002.68,5200.04
2020-02-26,3017.42,5210.21
2020-02-27,2915.84,5011.28
2020-02-28,2785.08,4800.82
2020-03-02,2765.77,4768.6
2020-03-03,2821.37,4845.37
2020-03-04,2828.01,4865.93
2020-03-05,2816.7,4843.88
2020-03-06,2719.51,4725.36
2020-03-10,2498.94,4392.44
2020-03-11,2492.88,4367.8
2020-03-12,2286.4,4031.34
2020-03-13,2316.38,4014.09
2020-03-16,2266.9,3897.53
2020-03-17,2224.74,3870.16
2020-03-18,2112.64,3650.67
2020-03-19,2275.7,3923.15
2020-03-20,2331.61,4015.44
2020-03-23,2253.35,3940.52
2020-03-24,2415.97,4205.82
2020-03-25,2452.69,4288.19
2020-03-26,2489.97,4374.03
2020-03-27,2401.11,4183.61
2020-03-30,2433.35,4228.49
2020-03-31,2508.81,4390.62
2020-04-01,2508.81,4367.98
2020-04-02,2545.95,4470.87
2020-04-03,2572.23,4507.07
2020-04-06,2622.59,4594.95
2020-04-07,2634.74,4617.97
2020-04-08,2670.12,4665.38
2020-04-09,2701.77,4750.38
2020-04-10,2677.86,4696.88
2020-04-13,2628.85,4594.75
2020-04-14,2631.83,4585.07
2020-04-15,2631.83,4338.74
2020-04-16,2515.05,4356.21
2020-04-17,2534.97,4417.06
2020-04-20,2525.97,4368.44
2020-04-21,2488.02,4316.93
2020-04-22,2573.41,4473.29
2020-04-23,2599.41,4546.24
2020-04-24,2562.03,4450.15
2020-04-27,2570.91,4468.49
2020-04-28,2612.24,4547.72
2020-04-29,2663.14,4655.43
2020-04-30,2650.56,4638.25
2020-05-04,2624.64,4609.26
2020-05-05,2653.51,4661.62
2020-05-06,2632.1,4602.32
2020-05-07,2634.0,4635.92
2020-05-08,2641.55,4644.29
2020-05-12,2642.04,4660.95
2020-05-13,2604.98,4613.17
2020-05-14,2590.31,4602.03
2020-05-15,2593.91,4602.03
2020-05-18,2694.25,4801.26
2020-05-19,2711.72,4837.16
2020-05-20,2770.79,4918.38
2020-05-21,2718.67,4818.98
2020-05-22,2709.38,4811.72
2020-05-25,2757.93,4902.89
2020-05-26,2754.04,4920.4
2020-05-27,2741.02,4934.99
2020-05-28,2779.98,5002.42
2020-05-29,2734.83,4939.07
2020-06-01,2750.24,4993.47
2020-06-02,2796.51,5066.26
2020-06-03,2831.08,5122.43
2020-06-04,2766.26,5011.15
2020-06-05,2792.74,5073.52
2020-06-08,2796.3,5132.84
2020-06-09,2795.9,5116.07
2020-06-10,2785.18,5104.7
2020-06-11,2743.8,4987.58
2020-06-15,2719.06,4947.48
2020-06-16,2748.3,5024.5
2020-06-17,2740.1,4991.34
2020-06-18,2724.33,4928.35
2020-06-19,2758.67,4974.44
2020-06-22,2763.29,4970.73
2020-06-23,2791.97,5011.21
2020-06-25,2760.75,4933.68
2020-06-26,2761.74,4914.4
2020-06-29,2767.95,4920.1
2020-06-30,2743.2,4860.24
2020-07-02,2788.79,4944.18
2020-07-03,2801.66,4939.61
2020-07-06,2835.18,4979.54
2020-07-07,2825.21,4993.64
2020-07-08,2815.83,4969.55
2020-07-09,2782.43,4916.28
2020-07-10,2800.94,4959.88
2020-07-13,2766.79,4876.67
2020-07-14,2744.54,4830.83
2020-07-15,2747.91,4826.83
2020-07-16,2760.01,4848.99
2020-07-17,2774.79,4856.38
2020-07-20,2802.24,4913.85
2020-07-21,2825.71,4970.75
2020-07-22,2834.65,4958.58
2020-07-23,2851.79,4968.93
2020-07-24,2863.12,5005.21
2020-07-27,2884.88,5022.65
2020-07-28,2895.45,5003.84
2020-07-29,2918.42,5049.19
2020-07-30,2882.63,4968.28
2020-07-31,2911.57,4998.19
2020-08-03,2929.97,5060.73
2020-08-04,2940.46,5075.32
2020-08-05,2992.78,5138.27
2020-08-06,2988.5,5123.13
2020-08-07,2972.35,5068.45
2020-08-10,2960.78,5069.82
2020-08-11,3005.63,5190.14
2020-08-12,3053.99,5270.22
2020-08-13,3080.44,5322.09
2020-08-14,3061.99,5282.66
2020-08-17,3052.46,5243.62
2020-08-18,3050.7,5233.38
2020-08-19,3056.54,5232.07
2020-08-20,2993.69,5100.9
2020-08-21,2995.61,5103.45
2020-08-24,3029.42,5144.51
2020-08-25,3029.05,5114.11
2020-08-26,3051.97,5158.63
2020-08-27,3012.01,5096.61
2020-08-28,2980.17,5024.92
2020-08-31,2966.2,4947.67
2020-09-01,2975.0,4996.97
2020-09-02,2956.5,4960.6
2020-09-03,2931.92,4923.48
2020-09-04,2921.55,4898.6
2020-09-07,2932.29,4904.93
2020-09-08,2888.79,4850.69
2020-09-09,2876.07,4861.3
2020-09-10,2897.55,4895.45
2020-09-11,2910.51,4904.38
2020-09-14,2928.38,4936.17
2020-09-15,2980.58,5031.64
2020-09-16,2975.01,5021.43
2020-09-17,2971.74,5009.22
2020-09-18,2951.79,4970.6
2020-09-21,2863.67,4797.3
2020-09-22,2884.66,4804.79
2020-09-23,2916.39,4859.79
2020-09-24,2912.76,4849.18
2020-09-25,2896.83,4811.71
2020-09-28,2927.17,4864.16
2020-09-29,2910.12,4842.92
2020-09-30,2905.81,4831.01
2020-10-01,2889.8,4789.63
2020-10-02,2852.42,4721.14
2020-10-05,2881.98,4768.53
2020-10-06,2892.99,4792.34
2020-10-07,2842.58,4694.17
2020-10-08,2846.39,4698.1
2020-10-09,2834.09,4670.87
2020-10-12,2846.14,4662.73
2020-10-13,2829.23,4628.46
2020-10-14,2856.08,4669.67
2020-10-15,2817.29,4608.57
2020-10-16,2799.54,4581.6
2020-10-19,2794.27,4558.76
2020-10-20,2803.06,4590.69
2020-10-21,2786.23,4559.74
2020-10-22,2803.17,4600.04
2020-10-23,2803.17,4626.76
2020-10-26,2785.59,4551.9
2020-10-27,2763.03,4515.26
2020-10-28,2693.46,4369.48
2020-10-29,2709.04,4396.04
2020-10-30,2690.59,4386.5
2020-11-02,2737.54,4450.98
2020-11-03,2786.42,4554.7
2020-11-05,2861.39,4690.07
2020-11-06,2895.62,4736.69
2020-11-09,2987.75,4906.77
2020-11-10,2998.61,4948.49
2020-11-11,3015.03,4982.74
2020-11-12,3025.83,5001.63
2020-11-13,3025.22,5000.57
2020-11-16,3079.74,5085.87
2020-11-17,3052.22,5037.8
2020-11-18,3080.68,5101.14
2020-11-19,3046.49,5035.14
2020-11-20,3051.04,5073.69
2020-11-23,3047.06,5074.35
2020-11-24,3095.84,5172.1
2020-11-25,3134.52,5230.36
2020-11-26,3138.62,5228.4
2020-11-27,3142.68,5219.74
2020-11-30,3107.58,5161.77
2020-12-01,3147.79,5197.67
2020-12-02,3189.61,5270.66
2020-12-03,3162.67,5226.58
2020-12-04,3184.72,5276.97
2020-12-07,3195.08,5273.62
2020-12-08,3179.61,5236.51
